Hour,Minute,Second,Millisecond,Time,Price
16,24,51,915,16:24:51.915,42.62
13,46,54,863,13:46:54.863,42.93
15,28,4,162,15:28:04.162,43.01
9,20,4,687,09:20:04.687,45.58
14,12,32,244,14:12:32.244,39.64
15,23,25,418,15:23:25.418,44.6
14,7,54,28,14:07:54.028,38.66
13,51,33,823,13:51:33.823,42.24
13,8,22,509,13:08:22.509,40.27
16,43,11,435,16:43:11.435,44.4
13,22,51,758,13:22:51.758,42.05
13,17,32,327,13:17:32.327,41.46
10,49,16,722,10:49:16.722,45.71
9,26,38,735,09:26:38.735,44.94
12,51,12,267,12:51:12.267,40.16
15,45,48,201,15:45:48.201,42.62
11,20,52,987,11:20:52.987,45.31
10,26,43,89,10:26:43.089,47.7
11,14,22,851,11:14:22.851,45.65
12,24,35,336,12:24:35.336,39.23
16,33,19,25,16:33:19.025,43.24
10,14,9,182,10:14:09.182,47.03
13,49,49,690,13:49:49.690,42.32
10,19,21,488,10:19:21.488,47.17
12,18,31,739,12:18:31.739,39.53
10,55,57,496,10:55:57.496,45.96
14,13,26,104,14:13:26.104,40.3
10,21,21,96,10:21:21.096,46.5
14,42,5,664,14:42:05.664,43.4
12,20,51,379,12:20:51.379,39.09
13,34,58,396,13:34:58.396,43.01
15,38,12,372,15:38:12.372,43.98
15,29,17,96,15:29:17.096,43.08
13,0,38,488,13:00:38.488,40.74
12,57,42,679,12:57:42.679,40.47
9,5,23,293,09:05:23.293,45.9
13,10,16,173,13:10:16.173,40.45
16,14,47,865,16:14:47.865,43.16
15,16,28,234,15:16:28.234,42.92
9,15,31,574,09:15:31.574,45.57
12,51,33,563,12:51:33.563,40.58
11,31,57,226,11:31:57.226,43.11
11,7,35,255,11:07:35.255,46.2
11,27,35,501,11:27:35.501,44.22
16,1,1,343,16:01:01.343,43.21
14,50,12,52,14:50:12.052,44.14
10,28,54,622,10:28:54.622,48.07
16,17,31,632,16:17:31.632,43.17
14,21,40,747,14:21:40.747,41.73
13,20,59,882,13:20:59.882,42.49
9,13,27,756,09:13:27.756,45.67
15,55,36,324,15:55:36.324,41.25
12,44,2,583,12:44:02.583,39.27
14,59,0,585,14:59:00.585,43.45
14,37,3,984,14:37:03.984,42.29
11,6,46,92,11:06:46.092,46.46
10,8,36,670,10:08:36.670,47.06
10,25,8,556,10:25:08.556,47.65
9,57,59,351,09:57:59.351,45.46
14,30,49,133,14:30:49.133,42.64
15,50,0,564,15:50:00.564,42.35
13,51,33,228,13:51:33.228,42.26
13,29,9,117,13:29:09.117,41.87
12,6,13,42,12:06:13.042,40.14
14,32,39,167,14:32:39.167,42.78
9,0,29,394,09:00:29.394,46.03
14,43,22,709,14:43:22.709,42.24
11,50,20,7,11:50:20.007,42.45
9,17,58,212,09:17:58.212,45.15
11,12,14,451,11:12:14.451,45.58
15,21,52,255,15:21:52.255,43.75
12,44,47,766,12:44:47.766,39.43
14,33,45,958,14:33:45.958,42.98
11,3,15,657,11:03:15.657,45.79
13,25,49,360,13:25:49.360,42.06
16,37,30,54,16:37:30.054,43.9
11,36,34,330,11:36:34.330,43.08
15,15,37,969,15:15:37.969,43.37
9,54,51,18,09:54:51.018,45.05
10,34,57,890,10:34:57.890,47.83
9,36,6,514,09:36:06.514,44.88
10,51,49,334,10:51:49.334,45.65
9,33,48,125,09:33:48.125,46.11
15,18,49,554,15:18:49.554,43.61
11,5,2,118,11:05:02.118,46.04
9,17,3,548,09:17:03.548,45.6
14,35,21,913,14:35:21.913,43.07
14,21,2,19,14:21:02.019,41.36
11,45,45,119,11:45:45.119,42.5
13,8,4,558,13:08:04.558,40.23
15,5,1,678,15:05:01.678,42.55
15,12,33,552,15:12:33.552,42.56
14,21,16,367,14:21:16.367,41.64
11,16,55,75,11:16:55.075,45.16
15,4,15,538,15:04:15.538,42.55
12,7,48,613,12:07:48.613,40.95
12,24,28,587,12:24:28.587,39.06
11,10,44,208,11:10:44.208,45.64
9,8,7,411,09:08:07.411,45.73
16,30,39,302,16:30:39.302,42.11
12,12,41,406,12:12:41.406,40.42
10,47,8,222,10:47:08.222,45.04
10,5,55,77,10:05:55.077,46.2
12,27,26,910,12:27:26.910,40.07
10,45,50,480,10:45:50.480,45.09
16,39,13,786,16:39:13.786,44.6
11,15,7,324,11:15:07.324,45.59
9,52,2,272,09:52:02.272,45.63
11,3,13,461,11:03:13.461,45.72
11,20,50,513,11:20:50.513,45.26
9,41,39,500,09:41:39.500,45.42
12,35,6,276,12:35:06.276,39.38
14,26,51,528,14:26:51.528,42.35
16,51,1,552,16:51:01.552,42.89
15,34,36,125,15:34:36.125,43.37
13,13,17,898,13:13:17.898,40.63
13,22,6,570,13:22:06.570,42.36
10,8,39,309,10:08:39.309,47.09
12,22,46,746,12:22:46.746,38.44
9,37,18,416,09:37:18.416,44.09
9,1,22,349,09:01:22.349,46.36
11,54,30,941,11:54:30.941,41.9
12,48,32,503,12:48:32.503,39.71
12,7,16,11,12:07:16.011,40.52
13,5,24,173,13:05:24.173,40.84
11,42,33,632,11:42:33.632,42.69
14,59,27,330,14:59:27.330,43.53
12,1,18,597,12:01:18.597,40.66
10,33,29,937,10:33:29.937,47.67
14,48,51,296,14:48:51.296,44.24
12,10,27,621,12:10:27.621,40.95
9,32,18,340,09:32:18.340,45.69
14,29,14,783,14:29:14.783,42.22
9,10,19,78,09:10:19.078,45.99
10,54,22,285,10:54:22.285,45.24
14,34,7,349,14:34:07.349,42.5
12,39,5,570,12:39:05.570,38.42
10,44,43,899,10:44:43.899,44.54
13,56,53,163,13:56:53.163,39.72
12,58,9,322,12:58:09.322,40.26
10,22,15,68,10:22:15.068,47.23
10,41,57,57,10:41:57.057,44.55
13,39,21,352,13:39:21.352,43.14
15,25,21,368,15:25:21.368,43.24
13,25,5,116,13:25:05.116,41.72
14,30,28,130,14:30:28.130,42.31
13,51,26,458,13:51:26.458,42.21
14,45,20,974,14:45:20.974,43.85
12,34,42,310,12:34:42.310,40.14
13,59,45,631,13:59:45.631,39.44
14,27,47,86,14:27:47.086,42.35
15,12,38,937,15:12:38.937,42.62
13,35,3,902,13:35:03.902,42.88
12,20,19,897,12:20:19.897,39.62
11,48,51,216,11:48:51.216,43.02
10,9,39,245,10:09:39.245,47.12
14,35,40,494,14:35:40.494,43.04
13,44,27,652,13:44:27.652,43.17
9,4,3,227,09:04:03.227,46.22
10,44,9,698,10:44:09.698,44.29
14,50,5,615,14:50:05.615,44.06
12,24,30,302,12:24:30.302,39.15
10,4,52,88,10:04:52.088,45.84
15,36,26,835,15:36:26.835,44.42
11,1,17,755,11:01:17.755,46.84
11,41,13,481,11:41:13.481,42.83
11,19,50,894,11:19:50.894,45.65
13,0,36,453,13:00:36.453,40.87
13,5,5,252,13:05:05.252,41.2
16,58,4,912,16:58:04.912,44.14
14,53,34,305,14:53:34.305,44.2
9,17,8,8,09:17:08.008,45.58
13,6,8,257,13:06:08.257,41.09
10,37,1,629,10:37:01.629,46.34
15,21,24,401,15:21:24.401,43.95
9,13,58,417,09:13:58.417,45.09
12,17,28,752,12:17:28.752,39.23
11,10,3,24,11:10:03.024,46.03
15,29,24,580,15:29:24.580,43.27
13,12,46,4,13:12:46.004,40.43
13,28,7,314,13:28:07.314,41.91
12,44,17,161,12:44:17.161,39.22
16,27,0,695,16:27:00.695,42.08
14,52,13,200,14:52:13.200,44.04
16,2,56,485,16:02:56.485,42.31
13,9,55,576,13:09:55.576,40.22
9,34,46,496,09:34:46.496,45.53
10,59,3,297,10:59:03.297,45.82
15,53,54,931,15:53:54.931,41.56
13,11,37,867,13:11:37.867,40
10,54,43,306,10:54:43.306,44.99
13,50,5,743,13:50:05.743,42.31
15,22,23,601,15:22:23.601,43.97
12,15,1,874,12:15:01.874,39.17
10,16,55,666,10:16:55.666,47.53
9,29,42,133,09:29:42.133,46.66
11,13,2,1,11:13:02.001,45.93
12,24,40,173,12:24:40.173,39.22
16,33,1,672,16:33:01.672,42.88
13,39,23,74,13:39:23.074,43.14
10,45,13,703,10:45:13.703,44.37
14,42,35,954,14:42:35.954,43.13
16,29,17,498,16:29:17.498,42.05
14,0,37,703,14:00:37.703,39.49
14,52,58,107,14:52:58.107,44.26
16,13,57,395,16:13:57.395,42.37
14,25,3,492,14:25:03.492,42.46
16,9,29,664,16:09:29.664,43.7
14,52,11,883,14:52:11.883,43.95
10,5,10,117,10:05:10.117,46.41
15,16,0,723,15:16:00.723,42.87
9,53,5,790,09:53:05.790,45.26
14,42,36,341,14:42:36.341,43.16
14,30,5,408,14:30:05.408,42.32
11,15,10,815,11:15:10.815,45.68
11,54,49,782,11:54:49.782,42.11
13,35,17,162,13:35:17.162,43.05
13,35,53,284,13:35:53.284,42.93
15,17,48,462,15:17:48.462,43.16
11,34,30,207,11:34:30.207,43.54
14,24,47,48,14:24:47.048,42.28
10,1,53,160,10:01:53.160,45.91
12,45,55,958,12:45:55.958,39.55
14,27,40,918,14:27:40.918,42.24
15,26,5,223,15:26:05.223,42.93
16,6,17,731,16:06:17.731,42.82
10,1,28,572,10:01:28.572,45.52
13,15,54,979,13:15:54.979,41.16
9,15,18,429,09:15:18.429,45.14
15,43,19,556,15:43:19.556,43.73
14,49,57,656,14:49:57.656,43.81
10,37,27,123,10:37:27.123,46.37
15,56,48,401,15:56:48.401,41.99
12,42,44,783,12:42:44.783,39.06
10,27,48,296,10:27:48.296,48.08
9,23,13,264,09:23:13.264,45.61
14,1,40,198,14:01:40.198,39.26
12,37,21,686,12:37:21.686,39.24
10,15,7,854,10:15:07.854,46.8
9,0,49,579,09:00:49.579,46.48
14,40,17,238,14:40:17.238,43.51
9,39,30,766,09:39:30.766,44.3
9,30,26,807,09:30:26.807,46.64
15,21,27,635,15:21:27.635,43.83
15,44,26,83,15:44:26.083,42.82
14,18,16,447,14:18:16.447,39.96
10,14,51,680,10:14:51.680,47.2
12,55,55,463,12:55:55.463,39.94
14,50,40,827,14:50:40.827,43.81
11,31,2,358,11:31:02.358,42.75
14,34,4,443,14:34:04.443,42.48
10,43,55,637,10:43:55.637,43.98
10,9,36,521,10:09:36.521,47.03
11,21,19,246,11:21:19.246,44.77
11,39,14,993,11:39:14.993,42.4
12,49,44,182,12:49:44.182,40.2
13,33,25,476,13:33:25.476,42.08
14,15,55,634,14:15:55.634,40.33
11,18,15,168,11:18:15.168,45.66
9,4,57,196,09:04:57.196,46.41
15,52,47,148,15:52:47.148,41.89
12,57,59,676,12:57:59.676,40.37
14,13,26,481,14:13:26.481,40.28
13,15,47,457,13:15:47.457,41.36
12,24,58,621,12:24:58.621,39.64
16,0,57,825,16:00:57.825,43.09
12,35,26,325,12:35:26.325,39.49
13,12,36,370,13:12:36.370,40.31
15,23,12,541,15:23:12.541,44.58
9,45,12,148,09:45:12.148,45.2
15,37,35,362,15:37:35.362,43.61
9,53,16,70,09:53:16.070,45.05
9,30,47,393,09:30:47.393,46.61
16,2,6,741,16:02:06.741,42.65
9,23,27,131,09:23:27.131,45.74
14,10,32,901,14:10:32.901,39.39
10,15,25,866,10:15:25.866,46.93
9,24,32,230,09:24:32.230,45.71
11,35,17,429,11:35:17.429,43.71
16,27,16,169,16:27:16.169,42.33
11,19,0,577,11:19:00.577,45.88
16,4,36,306,16:04:36.306,42.49
9,19,15,292,09:19:15.292,45.56
15,27,57,617,15:27:57.617,43.01
16,18,24,708,16:18:24.708,42.63
14,1,2,498,14:01:02.498,39.26
11,43,19,917,11:43:19.917,42.18
16,26,57,78,16:26:57.078,42.03
10,4,27,672,10:04:27.672,45.79
9,1,13,208,09:01:13.208,46.43
11,19,16,155,11:19:16.155,45.85
13,16,17,38,13:16:17.038,41.1
14,26,42,435,14:26:42.435,42.2
15,50,40,512,15:50:40.512,42.18
9,48,26,429,09:48:26.429,45.9
11,15,21,778,11:15:21.778,45.55
9,25,28,910,09:25:28.910,44.88
14,30,44,385,14:30:44.385,42.62
12,34,43,717,12:34:43.717,40.1
14,15,1,93,14:15:01.093,40.13
9,17,15,610,09:17:15.610,45.72
10,58,18,763,10:58:18.763,45.46
15,59,42,267,15:59:42.267,43.09
14,34,39,622,14:34:39.622,42.54
13,27,47,738,13:27:47.738,41.68
16,9,52,12,16:09:52.012,43.93
15,24,1,36,15:24:01.036,44.63
9,35,31,660,09:35:31.660,44.5
11,5,13,420,11:05:13.420,45.94
16,13,5,462,16:13:05.462,43.29
16,12,12,483,16:12:12.483,43.86
10,11,29,940,10:11:29.940,46.93
16,29,56,410,16:29:56.410,42.1
14,25,31,969,14:25:31.969,42.08
14,13,28,183,14:13:28.183,40.37
11,40,54,439,11:40:54.439,42.73
11,34,34,439,11:34:34.439,43.75
9,37,33,334,09:37:33.334,44.17
10,54,47,735,10:54:47.735,44.95
11,55,40,679,11:55:40.679,42.49
11,58,59,46,11:58:59.046,41.98
13,25,39,776,13:25:39.776,42.12
13,0,37,779,13:00:37.779,40.84
11,9,52,25,11:09:52.025,46.17
10,56,49,141,10:56:49.141,45.6
14,29,47,286,14:29:47.286,42.26
16,29,6,334,16:29:06.334,41.96
10,45,27,506,10:45:27.506,44.69
15,28,10,149,15:28:10.149,43.14
9,32,24,839,09:32:24.839,45.79
10,21,9,136,10:21:09.136,46.41
14,46,30,848,14:46:30.848,44.12
15,18,45,142,15:18:45.142,43.82
11,22,29,946,11:22:29.946,44.95
14,16,40,463,14:16:40.463,40.4
10,55,48,611,10:55:48.611,45.87
15,8,7,591,15:08:07.591,42.14
10,57,32,314,10:57:32.314,44.93
11,39,44,727,11:39:44.727,42.61
16,54,38,104,16:54:38.104,44.28
12,30,46,26,12:30:46.026,38.96
9,4,24,609,09:04:24.609,46.39
9,54,48,818,09:54:48.818,45
15,34,34,609,15:34:34.609,43.33
14,48,34,270,14:48:34.270,44.57
12,20,8,774,12:20:08.774,39.44
12,32,19,547,12:32:19.547,40.39
11,35,47,922,11:35:47.922,43.58
11,31,59,895,11:31:59.895,43.07
11,56,42,604,11:56:42.604,42.51
14,42,49,664,14:42:49.664,42.93
10,42,29,2,10:42:29.002,43.92
11,5,33,453,11:05:33.453,46.2
16,7,25,363,16:07:25.363,43.22
15,35,7,537,15:35:07.537,43.88
14,0,5,974,14:00:05.974,39.38
16,58,39,73,16:58:39.073,43.72
12,31,26,834,12:31:26.834,40.4
16,20,59,649,16:20:59.649,42.24
15,23,35,302,15:23:35.302,44.78
10,34,58,663,10:34:58.663,47.92
12,48,56,174,12:48:56.174,39.46
14,22,4,149,14:22:04.149,41.55
11,7,48,172,11:07:48.172,46.12
11,41,38,907,11:41:38.907,42.45
14,28,45,194,14:28:45.194,41.99
13,32,14,682,13:32:14.682,42.39
10,6,0,318,10:06:00.318,46.06
16,24,44,621,16:24:44.621,42.69
15,36,40,39,15:36:40.039,44.27
9,38,8,257,09:38:08.257,44.2
16,44,0,200,16:44:00.200,44.65
13,22,54,169,13:22:54.169,42
9,14,43,998,09:14:43.998,45.03
10,16,13,581,10:16:13.581,47.55
16,23,29,86,16:23:29.086,42.59
12,50,38,352,12:50:38.352,39.92
16,26,42,729,16:26:42.729,41.89
12,55,1,144,12:55:01.144,40.52
12,21,1,154,12:21:01.154,39.21
12,6,40,592,12:06:40.592,40.43
10,3,33,394,10:03:33.394,45.7
11,3,0,805,11:03:00.805,45.59
15,41,28,938,15:41:28.938,43.4
15,58,56,226,15:58:56.226,42.4
9,28,1,908,09:28:01.908,45.92
11,39,49,559,11:39:49.559,42.53
12,29,53,557,12:29:53.557,38.98
10,35,52,629,10:35:52.629,47
14,36,38,563,14:36:38.563,43.09
14,18,53,829,14:18:53.829,40.03
16,44,57,867,16:44:57.867,44.49
11,21,17,818,11:21:17.818,44.82
10,11,35,774,10:11:35.774,46.99
15,49,41,270,15:49:41.270,42.53
10,39,29,827,10:39:29.827,45.66
11,33,7,422,11:33:07.422,43.52
14,56,43,406,14:56:43.406,43.33
10,35,0,403,10:35:00.403,47.94
11,14,39,245,11:14:39.245,45.58
10,41,13,978,10:41:13.978,45.08
14,15,51,786,14:15:51.786,40.28
15,58,35,824,15:58:35.824,42.64
16,5,27,283,16:05:27.283,42.65
13,9,53,135,13:09:53.135,40.28
16,20,5,834,16:20:05.834,42.32
15,35,21,90,15:35:21.090,43.75
15,4,38,940,15:04:38.940,42.48
13,15,36,358,13:15:36.358,41.33
9,9,7,939,09:09:07.939,45.46
16,21,2,694,16:21:02.694,42.41
16,16,8,83,16:16:08.083,43.57
9,40,49,781,09:40:49.781,44.67
11,16,32,343,11:16:32.343,45.11
14,44,53,634,14:44:53.634,43.54
12,26,28,71,12:26:28.071,39.56
15,28,17,453,15:28:17.453,43.28
13,50,43,797,13:50:43.797,41.75
16,0,25,211,16:00:25.211,42.81
16,18,41,355,16:18:41.355,42.73
12,34,55,644,12:34:55.644,39.78
10,31,45,140,10:31:45.140,47.57
14,28,58,272,14:28:58.272,42.28
9,1,8,498,09:01:08.498,46.44
11,50,11,912,11:50:11.912,42.53
12,29,44,160,12:29:44.160,39.22
13,20,12,362,13:20:12.362,42.32
15,39,33,193,15:39:33.193,44.24
13,54,28,293,13:54:28.293,41.26
16,6,24,876,16:06:24.876,42.82
12,14,12,90,12:14:12.090,39.68
14,15,19,356,14:15:19.356,39.96
10,8,24,535,10:08:24.535,46.96
15,55,47,378,15:55:47.378,41.39
10,1,40,194,10:01:40.194,45.63
15,22,14,860,15:22:14.860,43.62
15,37,13,843,15:37:13.843,43.6
15,20,48,867,15:20:48.867,43.5
10,9,47,385,10:09:47.385,47.16
12,48,34,409,12:48:34.409,39.63
13,41,1,152,13:41:01.152,43.21
12,25,52,469,12:25:52.469,39.58
13,46,28,423,13:46:28.423,43.11
11,42,9,298,11:42:09.298,42.69
11,55,29,441,11:55:29.441,42.38
14,46,20,698,14:46:20.698,43.71
15,22,28,939,15:22:28.939,44.05
11,5,9,141,11:05:09.141,45.78
14,19,14,736,14:19:14.736,40.2
16,22,33,922,16:22:33.922,42.45
13,25,8,739,13:25:08.739,41.72
10,12,5,561,10:12:05.561,47.39
11,56,5,359,11:56:05.359,42.79
9,17,32,878,09:17:32.878,45.42
13,49,45,753,13:49:45.753,42.37
16,41,12,169,16:41:12.169,45.69
15,50,43,562,15:50:43.562,42.33
14,25,0,142,14:25:00.142,42.29
12,35,21,512,12:35:21.512,39.51
9,58,48,125,09:58:48.125,45.29
14,56,17,451,14:56:17.451,42.53
15,46,38,990,15:46:38.990,42.92
14,41,28,512,14:41:28.512,43.31
15,33,47,825,15:33:47.825,42.82
9,13,2,972,09:13:02.972,45.92
11,51,37,591,11:51:37.591,42.31
16,28,1,59,16:28:01.059,41.98
13,38,20,100,13:38:20.100,43.63
9,56,30,395,09:56:30.395,45.19
14,52,41,755,14:52:41.755,43.62
14,57,41,24,14:57:41.024,43.78
13,50,49,402,13:50:49.402,41.55
12,47,6,294,12:47:06.294,39.24
10,9,22,719,10:09:22.719,46.97
11,48,16,511,11:48:16.511,43.42
12,23,27,369,12:23:27.369,38.83
14,23,9,107,14:23:09.107,42.07
9,6,11,453,09:06:11.453,46.64
11,22,58,72,11:22:58.072,44.86
13,24,52,38,13:24:52.038,41.9
11,34,18,923,11:34:18.923,43.55
13,5,32,432,13:05:32.432,40.95
14,40,36,393,14:40:36.393,43.34
16,33,54,203,16:33:54.203,43.83
15,56,18,15,15:56:18.015,42
13,23,33,366,13:23:33.366,42.19
9,10,30,126,09:10:30.126,46.29
16,34,18,612,16:34:18.612,43.67
15,43,57,877,15:43:57.877,43.17
15,29,30,97,15:29:30.097,43.1
14,29,46,22,14:29:46.022,42.28
16,39,51,391,16:39:51.391,45.04
12,42,32,878,12:42:32.878,39.29
16,4,38,847,16:04:38.847,42.44
14,28,50,172,14:28:50.172,42.24
10,48,8,224,10:48:08.224,45.74
9,20,5,830,09:20:05.830,45.51
13,40,57,931,13:40:57.931,43.19
9,40,35,507,09:40:35.507,44.34
10,55,3,287,10:55:03.287,45.18
10,35,5,396,10:35:05.396,47.89
13,22,48,188,13:22:48.188,42.01
10,42,9,436,10:42:09.436,44.31
15,29,11,237,15:29:11.237,42.97
14,35,20,25,14:35:20.025,43.06
10,46,44,566,10:46:44.566,45.25
15,13,18,382,15:13:18.382,42.82
16,58,43,532,16:58:43.532,43.72
11,54,27,0,11:54:27.000,41.85
9,59,56,838,09:59:56.838,45.52
13,26,2,931,13:26:02.931,42.28
14,18,52,853,14:18:52.853,40.01
12,54,5,959,12:54:05.959,40.76
14,45,1,906,14:45:01.906,43.75
12,55,47,657,12:55:47.657,40.34
9,41,6,611,09:41:06.611,44.86
10,37,37,280,10:37:37.280,46.3
10,16,15,178,10:16:15.178,47.58
12,19,46,649,12:19:46.649,39.42
10,51,31,356,10:51:31.356,46.28
15,21,26,312,15:21:26.312,43.93
12,39,58,313,12:39:58.313,38.39
15,11,3,160,15:11:03.160,42.32
9,11,20,681,09:11:20.681,45.8
15,53,17,199,15:53:17.199,42.03
11,6,43,814,11:06:43.814,46.31
14,19,18,968,14:19:18.968,40.49
10,41,50,606,10:41:50.606,44.74
15,25,51,627,15:25:51.627,43.09
16,8,52,143,16:08:52.143,43.73
16,38,20,450,16:38:20.450,44.39
11,43,17,898,11:43:17.898,42.25
15,47,46,139,15:47:46.139,42.65
14,19,42,359,14:19:42.359,40.66
16,20,43,993,16:20:43.993,42.31
12,20,27,622,12:20:27.622,39.64
12,49,39,507,12:49:39.507,40.06
12,31,51,467,12:31:51.467,40.16
10,22,21,753,10:22:21.753,47.15
13,1,15,788,13:01:15.788,40.71
12,22,20,418,12:22:20.418,38.46
10,4,53,87,10:04:53.087,46.02
10,22,28,705,10:22:28.705,46.93
13,16,10,886,13:16:10.886,40.85
16,11,3,592,16:11:03.592,43.79
16,11,1,480,16:11:01.480,43.67
16,56,23,142,16:56:23.142,44.39
16,59,31,763,16:59:31.763,43.34
11,5,4,394,11:05:04.394,45.92
9,50,17,696,09:50:17.696,46.28
13,39,31,525,13:39:31.525,43.12
14,1,40,520,14:01:40.520,39.25
14,40,0,838,14:40:00.838,43.47
11,24,52,899,11:24:52.899,44.59
12,9,11,981,12:09:11.981,40.76
14,37,32,469,14:37:32.469,42.6
11,17,58,403,11:17:58.403,45.88
15,56,34,292,15:56:34.292,41.78
10,7,24,450,10:07:24.450,46.9
10,35,28,731,10:35:28.731,47.28
12,11,11,233,12:11:11.233,40.66
12,48,27,983,12:48:27.983,39.71
16,27,26,733,16:27:26.733,42.14
11,6,29,3,11:06:29.003,45.75
11,9,33,460,11:09:33.460,46.2
11,16,54,623,11:16:54.623,45.2
15,27,6,110,15:27:06.110,42.71
11,49,27,566,11:49:27.566,42.74
13,40,52,290,13:40:52.290,43.19
13,53,12,118,13:53:12.118,41.61
13,7,0,252,13:07:00.252,40.93
12,28,51,711,12:28:51.711,39.28
15,38,2,600,15:38:02.600,43.87
16,44,0,462,16:44:00.462,44.71
15,15,54,710,15:15:54.710,42.9
11,51,3,696,11:51:03.696,42.41
16,0,38,902,16:00:38.902,42.89
15,20,5,449,15:20:05.449,44.35
12,46,58,95,12:46:58.095,39.07
9,35,48,481,09:35:48.481,44.56
14,26,47,966,14:26:47.966,42.4
14,56,20,154,14:56:20.154,42.6
15,33,18,213,15:33:18.213,43.11
16,26,32,113,16:26:32.113,42.03
14,22,21,371,14:22:21.371,41.64
11,48,38,323,11:48:38.323,43.33
9,17,43,683,09:17:43.683,45.08
15,57,56,480,15:57:56.480,42.5
14,17,57,5,14:17:57.005,40.06
12,10,9,457,12:10:09.457,40.93
11,21,49,427,11:21:49.427,44.89
15,54,20,20,15:54:20.020,41.14
10,20,39,498,10:20:39.498,46.55
14,51,33,174,14:51:33.174,43.6
9,47,34,823,09:47:34.823,45.86
11,35,41,70,11:35:41.070,43.38
13,52,22,110,13:52:22.110,42.33
9,43,8,222,09:43:08.222,44.79
13,38,7,141,13:38:07.141,43.4
12,3,37,546,12:03:37.546,39.82
14,22,7,605,14:22:07.605,41.58
14,22,23,565,14:22:23.565,41.58
11,30,52,953,11:30:52.953,42.95
12,48,29,582,12:48:29.582,39.69
12,14,27,626,12:14:27.626,39.34
13,23,30,749,13:23:30.749,42.26
14,25,37,362,14:25:37.362,41.88
16,59,8,40,16:59:08.040,43.3
16,2,29,28,16:02:29.028,42.42
14,42,51,943,14:42:51.943,42.84
16,51,2,855,16:51:02.855,42.95
11,33,14,905,11:33:14.905,43.36
13,54,25,474,13:54:25.474,41.5
9,26,51,620,09:26:51.620,45.1
15,11,28,45,15:11:28.045,42.47
9,53,50,798,09:53:50.798,44.76
11,37,7,590,11:37:07.590,43.36
14,54,16,182,14:54:16.182,43.93
14,19,12,829,14:19:12.829,40.21
16,54,7,599,16:54:07.599,44.48
14,32,2,877,14:32:02.877,43.42
12,30,33,785,12:30:33.785,38.84
11,31,42,545,11:31:42.545,42.96
14,23,23,121,14:23:23.121,41.94
9,20,32,978,09:20:32.978,45.5
10,47,49,197,10:47:49.197,45.63
12,43,1,770,12:43:01.770,38.96
13,59,57,418,13:59:57.418,39.3
13,54,22,690,13:54:22.690,41.46
15,29,25,164,15:29:25.164,43.23
10,59,53,554,10:59:53.554,46.2
9,24,38,773,09:24:38.773,45.48
14,33,48,592,14:33:48.592,43.04
15,21,43,356,15:21:43.356,43.6
14,25,27,396,14:25:27.396,42.15
9,57,58,769,09:57:58.769,45.41
11,31,50,789,11:31:50.789,43.06
9,52,46,260,09:52:46.260,45.44
9,59,29,636,09:59:29.636,45.17
11,53,7,107,11:53:07.107,41.81
16,57,53,79,16:57:53.079,43.9
10,20,34,80,10:20:34.080,46.45
9,8,52,658,09:08:52.658,45.59
10,42,0,361,10:42:00.361,44.52
13,11,55,115,13:11:55.115,40.01
16,53,56,659,16:53:56.659,44.02
9,29,28,458,09:29:28.458,46.18
13,8,43,806,13:08:43.806,40.36
11,6,47,221,11:06:47.221,46.54
12,48,53,593,12:48:53.593,39.46
16,56,49,224,16:56:49.224,43.93
11,58,1,13,11:58:01.013,41.99
13,46,20,595,13:46:20.595,43.16
12,18,8,651,12:18:08.651,39.19
9,12,17,544,09:12:17.544,45.8
11,58,32,93,11:58:32.093,42.12
14,20,10,357,14:20:10.357,41.29
16,42,27,210,16:42:27.210,44.24
10,44,1,523,10:44:01.523,44.28
10,48,28,817,10:48:28.817,45.92
12,3,8,143,12:03:08.143,40.4
15,47,57,242,15:47:57.242,42.61
12,21,4,870,12:21:04.870,39.02
9,39,59,40,09:39:59.040,44.35
10,37,21,175,10:37:21.175,46.44
16,46,44,310,16:46:44.310,43.99
13,43,27,563,13:43:27.563,42.93
13,21,56,468,13:21:56.468,42.19
9,39,2,427,09:39:02.427,44.12
12,37,50,550,12:37:50.550,39.22
10,35,23,136,10:35:23.136,47.31
10,54,37,295,10:54:37.295,45.01
16,45,0,630,16:45:00.630,44.49
12,46,22,719,12:46:22.719,39.35
9,52,24,684,09:52:24.684,45.41
13,54,11,258,13:54:11.258,41.56
16,47,24,605,16:47:24.605,43.28
14,2,27,664,14:02:27.664,38.76
16,19,2,238,16:19:02.238,42.88
15,57,21,468,15:57:21.468,42.25
13,2,1,66,13:02:01.066,41
16,19,6,829,16:19:06.829,42.88
16,43,6,433,16:43:06.433,44.26
13,22,36,144,13:22:36.144,42.2
9,27,13,758,09:27:13.758,45.01
16,43,58,655,16:43:58.655,44.7
16,38,20,7,16:38:20.007,44.39
11,38,1,987,11:38:01.987,42.3
12,24,14,832,12:24:14.832,39.2
9,23,7,677,09:23:07.677,45.63
9,19,24,881,09:19:24.881,45.37
14,38,49,512,14:38:49.512,42.7
9,8,24,463,09:08:24.463,45.49
9,20,44,178,09:20:44.178,45.78
9,33,51,467,09:33:51.467,45.93
9,54,0,978,09:54:00.978,44.71
16,39,10,306,16:39:10.306,44.48
13,44,12,34,13:44:12.034,43.09
15,9,11,806,15:09:11.806,42.68
