Hour,Minute,Second,Millisecond,Time,Price
10,51,51,965,10:51:51.965,106.029
10,51,52,19,10:51:52.019,105.96
10,51,52,529,10:51:52.529,106.01
10,51,52,987,10:51:52.987,106.105
10,51,53,39,10:51:53.039,106.057
10,51,53,630,10:51:53.630,106.191
10,51,54,80,10:51:54.080,105.999
10,51,54,222,10:51:54.222,105.865
10,51,54,313,10:51:54.313,105.836
10,51,54,896,10:51:54.896,105.879
10,51,55,124,10:51:55.124,105.678
10,51,55,342,10:51:55.342,105.586
10,51,55,583,10:51:55.583,105.355
10,51,55,955,10:51:55.955,105.319
10,51,56,227,10:51:56.227,105.423
10,51,56,814,10:51:56.814,105.366
10,51,56,994,10:51:56.994,105.22
10,51,57,389,10:51:57.389,105.173
10,51,57,762,10:51:57.762,105.154
10,51,57,812,10:51:57.812,105.256
10,51,58,204,10:51:58.204,105.186
10,51,58,296,10:51:58.296,105.253
10,51,58,652,10:51:58.652,105.135
10,51,59,118,10:51:59.118,105.135
10,51,59,531,10:51:59.531,105.204
10,51,59,660,10:51:59.660,105.237
10,51,59,747,10:51:59.747,105.056
10,52,0,13,10:52:00.013,105.14
10,52,0,164,10:52:00.164,105.02
10,52,0,754,10:52:00.754,104.963
10,52,1,37,10:52:01.037,104.994
10,52,1,600,10:52:01.600,105.022
10,52,1,979,10:52:01.979,104.833
10,52,2,46,10:52:02.046,104.824
10,52,2,601,10:52:02.601,104.607
10,52,3,114,10:52:03.114,104.575
10,52,3,258,10:52:03.258,104.601
10,52,3,498,10:52:03.498,104.68
10,52,3,982,10:52:03.982,104.489
10,52,4,185,10:52:04.185,104.381
10,52,4,191,10:52:04.191,104.456
10,52,4,563,10:52:04.563,104.335
10,52,5,22,10:52:05.022,104.47
10,52,5,127,10:52:05.127,104.302
10,52,5,636,10:52:05.636,104.228
10,52,5,988,10:52:05.988,104.334
10,52,6,477,10:52:06.477,104.448
10,52,6,954,10:52:06.954,104.315
10,52,7,158,10:52:07.158,104.174
10,52,7,174,10:52:07.174,104.146
10,52,7,423,10:52:07.423,104.027
10,52,7,665,10:52:07.665,104.026
10,52,8,56,10:52:08.056,104.155
10,52,8,215,10:52:08.215,104.113
10,52,8,404,10:52:08.404,104.187
10,52,8,813,10:52:08.813,104.1
10,52,9,411,10:52:09.411,103.975
10,52,10,8,10:52:10.008,103.972
10,52,10,582,10:52:10.582,104.115
10,52,10,676,10:52:10.676,104.018
10,52,10,727,10:52:10.727,103.92
10,52,11,310,10:52:11.310,103.899
10,52,11,654,10:52:11.654,103.992
10,52,11,813,10:52:11.813,104.004
10,52,11,853,10:52:11.853,103.945
10,52,12,8,10:52:12.008,104.069
10,52,12,247,10:52:12.247,103.991
10,52,12,565,10:52:12.565,104.121
10,52,12,636,10:52:12.636,104.127
10,52,13,123,10:52:13.123,104.002
10,52,13,398,10:52:13.398,104.004
10,52,13,587,10:52:13.587,103.843
10,52,13,740,10:52:13.740,104.006
10,52,13,775,10:52:13.775,103.772
10,52,14,267,10:52:14.267,103.785
10,52,14,695,10:52:14.695,103.614
10,52,14,866,10:52:14.866,103.655
10,52,15,437,10:52:15.437,103.677
10,52,15,964,10:52:15.964,103.67
10,52,15,986,10:52:15.986,103.728
10,52,16,346,10:52:16.346,103.659
10,52,16,509,10:52:16.509,103.741
10,52,16,688,10:52:16.688,103.746
10,52,17,96,10:52:17.096,103.832
10,52,17,653,10:52:17.653,103.794
10,52,17,699,10:52:17.699,103.699
10,52,17,794,10:52:17.794,103.585
10,52,18,286,10:52:18.286,103.684
10,52,18,450,10:52:18.450,103.621
10,52,18,706,10:52:18.706,103.472
10,52,18,804,10:52:18.804,103.332
10,52,19,184,10:52:19.184,103.416
10,52,19,193,10:52:19.193,103.456
10,52,19,743,10:52:19.743,103.504
10,52,20,20,10:52:20.020,103.491
10,52,20,253,10:52:20.253,103.407
10,52,20,296,10:52:20.296,103.526
10,52,20,311,10:52:20.311,103.405
10,52,20,432,10:52:20.432,103.288
10,52,20,433,10:52:20.433,103.454
10,52,20,484,10:52:20.484,103.447
10,52,20,748,10:52:20.748,103.563
10,52,21,53,10:52:21.053,103.41
10,52,21,385,10:52:21.385,103.567
10,52,21,865,10:52:21.865,103.524
10,52,21,911,10:52:21.911,103.477
10,52,21,981,10:52:21.981,103.3
10,52,22,48,10:52:22.048,103.262
10,52,22,392,10:52:22.392,103.261
10,52,22,943,10:52:22.943,103.356
10,52,23,306,10:52:23.306,103.49
10,52,23,752,10:52:23.752,103.617
10,52,23,996,10:52:23.996,103.74
10,52,24,513,10:52:24.513,103.688
10,52,24,727,10:52:24.727,103.628
10,52,24,899,10:52:24.899,103.575
10,52,25,240,10:52:25.240,103.426
10,52,25,597,10:52:25.597,103.576
10,52,25,747,10:52:25.747,103.495
10,52,25,848,10:52:25.848,103.474
10,52,26,272,10:52:26.272,103.579
10,52,26,615,10:52:26.615,103.499
10,52,26,846,10:52:26.846,103.636
10,52,27,253,10:52:27.253,103.51
10,52,27,754,10:52:27.754,103.687
10,52,28,42,10:52:28.042,103.624
10,52,28,351,10:52:28.351,103.714
10,52,28,865,10:52:28.865,103.71
10,52,29,252,10:52:29.252,103.77
10,52,29,303,10:52:29.303,103.764
10,52,29,394,10:52:29.394,103.883
10,52,29,624,10:52:29.624,104.08
10,52,29,803,10:52:29.803,103.984
10,52,29,867,10:52:29.867,103.876
10,52,30,268,10:52:30.268,104.031
10,52,30,679,10:52:30.679,103.913
10,52,30,694,10:52:30.694,103.781
10,52,30,789,10:52:30.789,103.8
10,52,30,907,10:52:30.907,103.873
10,52,30,932,10:52:30.932,103.726
10,52,30,968,10:52:30.968,103.633
10,52,31,185,10:52:31.185,103.681
10,52,31,322,10:52:31.322,103.619
10,52,31,493,10:52:31.493,103.608
10,52,31,643,10:52:31.643,103.646
10,52,31,960,10:52:31.960,103.532
10,52,32,417,10:52:32.417,103.521
10,52,32,442,10:52:32.442,103.344
10,52,32,685,10:52:32.685,103.339
10,52,32,998,10:52:32.998,103.578
10,52,33,479,10:52:33.479,103.473
10,52,33,980,10:52:33.980,103.432
10,52,34,179,10:52:34.179,103.409
10,52,34,450,10:52:34.450,103.365
10,52,34,520,10:52:34.520,103.285
10,52,35,8,10:52:35.008,103.379
10,52,35,107,10:52:35.107,103.365
10,52,35,362,10:52:35.362,103.416
10,52,35,778,10:52:35.778,103.343
10,52,35,806,10:52:35.806,103.263
10,52,36,41,10:52:36.041,103.321
10,52,36,52,10:52:36.052,103.331
10,52,36,437,10:52:36.437,103.452
10,52,37,30,10:52:37.030,103.328
10,52,37,307,10:52:37.307,103.181
10,52,37,866,10:52:37.866,103.382
10,52,38,374,10:52:38.374,103.304
10,52,38,501,10:52:38.501,103.342
10,52,38,775,10:52:38.775,103.411
10,52,39,142,10:52:39.142,103.21
10,52,39,731,10:52:39.731,103.182
10,52,40,234,10:52:40.234,103.214
10,52,40,421,10:52:40.421,103.276
10,52,40,687,10:52:40.687,103.249
10,52,40,810,10:52:40.810,103.095
10,52,40,904,10:52:40.904,103.082
10,52,41,216,10:52:41.216,103.041
10,52,41,682,10:52:41.682,102.878
10,52,42,211,10:52:42.211,102.981
10,52,42,564,10:52:42.564,103.053
10,52,42,956,10:52:42.956,103.107
10,52,43,78,10:52:43.078,103.118
10,52,43,608,10:52:43.608,103.271
10,52,43,986,10:52:43.986,103.384
10,52,44,213,10:52:44.213,103.207
10,52,44,332,10:52:44.332,103.194
10,52,44,599,10:52:44.599,103.23
10,52,45,174,10:52:45.174,103.137
10,52,45,375,10:52:45.375,103.065
10,52,45,863,10:52:45.863,103.113
10,52,45,877,10:52:45.877,103.038
10,52,46,208,10:52:46.208,102.854
10,52,46,234,10:52:46.234,103.026
10,52,46,401,10:52:46.401,103.029
10,52,46,702,10:52:46.702,102.894
10,52,47,301,10:52:47.301,102.921
10,52,47,490,10:52:47.490,102.85
10,52,47,526,10:52:47.526,102.784
10,52,47,833,10:52:47.833,102.887
10,52,48,212,10:52:48.212,103.03
10,52,48,786,10:52:48.786,103.039
10,52,49,328,10:52:49.328,103.207
10,52,49,606,10:52:49.606,103.117
10,52,49,625,10:52:49.625,102.951
10,52,49,694,10:52:49.694,102.835
10,52,50,46,10:52:50.046,102.924
10,52,50,209,10:52:50.209,102.796
10,52,50,308,10:52:50.308,102.825
10,52,50,703,10:52:50.703,102.828
10,52,51,265,10:52:51.265,102.741
10,52,51,647,10:52:51.647,102.655
10,52,52,197,10:52:52.197,102.541
10,52,52,269,10:52:52.269,102.421
10,52,52,474,10:52:52.474,102.327
10,52,53,50,10:52:53.050,102.526
10,52,53,402,10:52:53.402,102.547
10,52,53,824,10:52:53.824,102.711
10,52,54,87,10:52:54.087,102.799
10,52,54,506,10:52:54.506,102.721
10,52,55,13,10:52:55.013,102.662
10,52,55,321,10:52:55.321,102.587
10,52,55,513,10:52:55.513,102.54
10,52,55,758,10:52:55.758,102.648
10,52,55,890,10:52:55.890,102.606
10,52,56,223,10:52:56.223,102.632
10,52,56,803,10:52:56.803,102.582
10,52,57,301,10:52:57.301,102.59
10,52,57,389,10:52:57.389,102.734
10,52,57,944,10:52:57.944,102.556
10,52,57,981,10:52:57.981,102.553
10,52,58,15,10:52:58.015,102.528
10,52,58,175,10:52:58.175,102.498
10,52,58,687,10:52:58.687,102.597
10,52,58,980,10:52:58.980,102.682
10,52,59,242,10:52:59.242,102.749
10,52,59,346,10:52:59.346,102.569
10,52,59,371,10:52:59.371,102.487
10,52,59,742,10:52:59.742,102.294
10,53,0,269,10:53:00.269,102.426
10,53,0,786,10:53:00.786,102.547
10,53,1,340,10:53:01.340,102.507
10,53,1,830,10:53:01.830,102.279
10,53,2,74,10:53:02.074,102.302
10,53,2,92,10:53:02.092,102.202
10,53,2,548,10:53:02.548,102.181
10,53,3,68,10:53:03.068,102.155
10,53,3,466,10:53:03.466,102.163
10,53,3,574,10:53:03.574,102.022
10,53,3,759,10:53:03.759,101.805
10,53,3,794,10:53:03.794,101.951
10,53,4,354,10:53:04.354,101.917
10,53,4,570,10:53:04.570,102.094
10,53,5,3,10:53:05.003,102.151
10,53,5,144,10:53:05.144,101.996
10,53,5,659,10:53:05.659,102.187
10,53,6,108,10:53:06.108,101.989
10,53,6,494,10:53:06.494,101.869
10,53,6,676,10:53:06.676,101.823
10,53,6,778,10:53:06.778,101.793
10,53,7,122,10:53:07.122,101.703
10,53,7,645,10:53:07.645,101.537
10,53,8,127,10:53:08.127,101.42
10,53,8,323,10:53:08.323,101.457
10,53,8,838,10:53:08.838,101.557
10,53,8,920,10:53:08.920,101.675
10,53,9,189,10:53:09.189,101.755
10,53,9,488,10:53:09.488,101.823
10,53,9,513,10:53:09.513,101.783
10,53,9,685,10:53:09.685,102.015
10,53,10,176,10:53:10.176,101.922
10,53,10,521,10:53:10.521,101.8
10,53,10,544,10:53:10.544,101.724
10,53,10,585,10:53:10.585,101.641
10,53,10,924,10:53:10.924,101.865
10,53,11,218,10:53:11.218,101.94
10,53,11,762,10:53:11.762,101.871
10,53,12,201,10:53:12.201,101.667
10,53,12,555,10:53:12.555,101.7
10,53,12,992,10:53:12.992,101.688
10,53,13,140,10:53:13.140,101.888
10,53,13,230,10:53:13.230,101.855
10,53,13,458,10:53:13.458,101.839
10,53,14,7,10:53:14.007,101.853
10,53,14,316,10:53:14.316,101.794
10,53,14,376,10:53:14.376,101.892
10,53,14,524,10:53:14.524,101.947
10,53,14,868,10:53:14.868,101.99
10,53,15,383,10:53:15.383,102.034
10,53,15,723,10:53:15.723,101.956
10,53,15,738,10:53:15.738,102.111
10,53,16,128,10:53:16.128,102.129
10,53,16,210,10:53:16.210,102.017
10,53,16,741,10:53:16.741,102.118
10,53,16,869,10:53:16.869,102.142
10,53,16,910,10:53:16.910,101.985
10,53,17,234,10:53:17.234,101.889
10,53,17,795,10:53:17.795,102.069
10,53,18,209,10:53:18.209,102.155
10,53,18,233,10:53:18.233,102.375
10,53,18,387,10:53:18.387,102.178
10,53,18,902,10:53:18.902,102.238
10,53,19,431,10:53:19.431,102.06
10,53,19,612,10:53:19.612,102.308
10,53,19,912,10:53:19.912,102.221
10,53,20,212,10:53:20.212,102.318
10,53,20,811,10:53:20.811,102.461
10,53,21,310,10:53:21.310,102.243
10,53,21,525,10:53:21.525,102.448
10,53,21,773,10:53:21.773,102.417
10,53,21,872,10:53:21.872,102.489
10,53,22,217,10:53:22.217,102.486
10,53,22,642,10:53:22.642,102.387
10,53,23,216,10:53:23.216,102.528
10,53,23,298,10:53:23.298,102.566
10,53,23,897,10:53:23.897,102.686
10,53,23,991,10:53:23.991,102.562
10,53,24,529,10:53:24.529,102.512
10,53,24,562,10:53:24.562,102.493
10,53,24,651,10:53:24.651,102.397
10,53,25,94,10:53:25.094,102.55
10,53,25,128,10:53:25.128,102.509
10,53,25,149,10:53:25.149,102.356
10,53,25,477,10:53:25.477,102.562
10,53,25,491,10:53:25.491,102.49
10,53,25,565,10:53:25.565,102.694
10,53,25,970,10:53:25.970,102.757
10,53,26,239,10:53:26.239,102.649
10,53,26,405,10:53:26.405,102.572
10,53,26,980,10:53:26.980,102.497
10,53,27,265,10:53:27.265,102.637
10,53,27,628,10:53:27.628,102.587
10,53,28,62,10:53:28.062,102.642
10,53,28,491,10:53:28.491,102.544
10,53,28,785,10:53:28.785,102.396
10,53,29,192,10:53:29.192,102.296
10,53,29,585,10:53:29.585,102.155
10,53,30,8,10:53:30.008,102.179
10,53,30,480,10:53:30.480,102.084
10,53,30,899,10:53:30.899,102.229
10,53,31,254,10:53:31.254,102.183
10,53,31,441,10:53:31.441,102.262
10,53,31,487,10:53:31.487,102.293
10,53,31,660,10:53:31.660,102.375
10,53,32,221,10:53:32.221,102.341
10,53,32,310,10:53:32.310,102.385
10,53,32,447,10:53:32.447,102.193
10,53,33,20,10:53:33.020,102.436
10,53,33,505,10:53:33.505,102.345
10,53,33,956,10:53:33.956,102.111
10,53,34,464,10:53:34.464,101.981
10,53,34,831,10:53:34.831,102.121
10,53,34,887,10:53:34.887,102.011
10,53,34,890,10:53:34.890,101.847
10,53,35,228,10:53:35.228,101.726
10,53,35,557,10:53:35.557,101.786
10,53,36,66,10:53:36.066,101.764
10,53,36,377,10:53:36.377,101.814
10,53,36,566,10:53:36.566,101.784
10,53,36,798,10:53:36.798,101.711
10,53,37,304,10:53:37.304,101.71
10,53,37,598,10:53:37.598,101.65
10,53,37,660,10:53:37.660,101.597
10,53,37,933,10:53:37.933,101.474
10,53,38,288,10:53:38.288,101.549
10,53,38,713,10:53:38.713,101.637
10,53,39,62,10:53:39.062,101.437
10,53,39,90,10:53:39.090,101.406
10,53,39,220,10:53:39.220,101.359
10,53,39,221,10:53:39.221,101.328
10,53,39,478,10:53:39.478,101.308
10,53,40,56,10:53:40.056,101.512
10,53,40,408,10:53:40.408,101.378
10,53,40,613,10:53:40.613,101.415
10,53,41,6,10:53:41.006,101.509
10,53,41,461,10:53:41.461,101.593
10,53,41,749,10:53:41.749,101.543
10,53,42,44,10:53:42.044,101.558
10,53,42,531,10:53:42.531,101.644
10,53,42,817,10:53:42.817,101.643
10,53,43,323,10:53:43.323,101.732
10,53,43,488,10:53:43.488,101.874
10,53,44,16,10:53:44.016,101.772
10,53,44,125,10:53:44.125,101.884
10,53,44,435,10:53:44.435,101.859
10,53,44,625,10:53:44.625,102.045
10,53,44,717,10:53:44.717,102.076
10,53,45,19,10:53:45.019,101.946
10,53,45,216,10:53:45.216,102.028
10,53,45,808,10:53:45.808,101.953
10,53,46,219,10:53:46.219,101.914
10,53,46,231,10:53:46.231,101.966
10,53,46,546,10:53:46.546,101.827
10,53,46,560,10:53:46.560,101.887
10,53,46,881,10:53:46.881,101.835
10,53,47,237,10:53:47.237,101.985
10,53,47,760,10:53:47.760,102.142
10,53,48,151,10:53:48.151,102.185
10,53,48,647,10:53:48.647,102.359
10,53,48,858,10:53:48.858,102.451
10,53,48,966,10:53:48.966,102.435
10,53,49,99,10:53:49.099,102.508
10,53,49,183,10:53:49.183,102.613
10,53,49,526,10:53:49.526,102.477
10,53,49,873,10:53:49.873,102.57
10,53,50,418,10:53:50.418,102.425
10,53,50,981,10:53:50.981,102.326
10,53,51,172,10:53:51.172,102.239
10,53,51,551,10:53:51.551,102.129
10,53,51,682,10:53:51.682,102.298
10,53,51,698,10:53:51.698,102.213
10,53,51,908,10:53:51.908,102.289
10,53,52,177,10:53:52.177,102.359
10,53,52,290,10:53:52.290,102.417
10,53,52,824,10:53:52.824,102.63
10,53,53,122,10:53:53.122,102.446
10,53,53,383,10:53:53.383,102.516
10,53,53,886,10:53:53.886,102.624
10,53,54,364,10:53:54.364,102.733
10,53,54,474,10:53:54.474,102.84
10,53,54,688,10:53:54.688,102.652
10,53,55,8,10:53:55.008,102.527
10,53,55,427,10:53:55.427,102.426
10,53,55,831,10:53:55.831,102.489
10,53,56,428,10:53:56.428,102.503
10,53,56,501,10:53:56.501,102.668
10,53,56,999,10:53:56.999,102.648
10,53,57,468,10:53:57.468,102.7
10,53,57,712,10:53:57.712,102.63
10,53,57,942,10:53:57.942,102.438
10,53,58,525,10:53:58.525,102.478
10,53,58,862,10:53:58.862,102.587
10,53,59,71,10:53:59.071,102.667
10,53,59,413,10:53:59.413,102.711
10,53,59,785,10:53:59.785,102.871
10,53,59,980,10:53:59.980,102.801
10,54,0,571,10:54:00.571,102.694
10,54,0,755,10:54:00.755,102.544
10,54,1,118,10:54:01.118,102.657
10,54,1,250,10:54:01.250,102.513
10,54,1,679,10:54:01.679,102.709
10,54,1,726,10:54:01.726,102.57
10,54,1,786,10:54:01.786,102.503
10,54,2,161,10:54:02.161,102.553
10,54,2,393,10:54:02.393,102.395
10,54,2,450,10:54:02.450,102.501
10,54,2,540,10:54:02.540,102.354
10,54,2,969,10:54:02.969,102.433
10,54,3,445,10:54:03.445,102.303
10,54,3,616,10:54:03.616,102.348
10,54,4,136,10:54:04.136,102.37
10,54,4,461,10:54:04.461,102.44
10,54,4,590,10:54:04.590,102.31
10,54,4,945,10:54:04.945,102.166
10,54,5,269,10:54:05.269,102.072
10,54,5,365,10:54:05.365,102.012
10,54,5,599,10:54:05.599,101.879
10,54,5,933,10:54:05.933,101.868
10,54,5,979,10:54:05.979,101.933
10,54,6,560,10:54:06.560,101.903
10,54,6,651,10:54:06.651,101.885
10,54,6,938,10:54:06.938,101.773
10,54,7,456,10:54:07.456,101.733
10,54,7,584,10:54:07.584,101.632
10,54,7,610,10:54:07.610,101.583
10,54,7,993,10:54:07.993,101.773
10,54,8,337,10:54:08.337,101.697
10,54,8,715,10:54:08.715,101.762
10,54,9,231,10:54:09.231,101.692
10,54,9,393,10:54:09.393,101.562
10,54,9,582,10:54:09.582,101.328
10,54,9,633,10:54:09.633,101.498
10,54,10,203,10:54:10.203,101.68
10,54,10,288,10:54:10.288,101.77
10,54,10,539,10:54:10.539,101.947
10,54,10,603,10:54:10.603,102.031
10,54,11,49,10:54:11.049,101.856
10,54,11,132,10:54:11.132,101.961
10,54,11,452,10:54:11.452,101.823
10,54,11,801,10:54:11.801,101.833
10,54,11,912,10:54:11.912,101.781
10,54,12,379,10:54:12.379,101.627
10,54,12,588,10:54:12.588,101.722
10,54,12,816,10:54:12.816,101.812
10,54,13,133,10:54:13.133,101.742
10,54,13,638,10:54:13.638,101.822
10,54,13,895,10:54:13.895,101.895
10,54,14,267,10:54:14.267,101.826
10,54,14,398,10:54:14.398,101.906
10,54,14,401,10:54:14.401,102.058
10,54,14,914,10:54:14.914,102.158
10,54,15,217,10:54:15.217,102.28
10,54,15,259,10:54:15.259,102.237
10,54,15,326,10:54:15.326,102.365
10,54,15,790,10:54:15.790,102.457
10,54,16,346,10:54:16.346,102.43
10,54,16,851,10:54:16.851,102.469
10,54,17,362,10:54:17.362,102.452
10,54,17,678,10:54:17.678,102.429
10,54,17,966,10:54:17.966,102.381
10,54,18,76,10:54:18.076,102.401
10,54,18,571,10:54:18.571,102.43
10,54,19,9,10:54:19.009,102.572
10,54,19,507,10:54:19.507,102.444
10,54,19,821,10:54:19.821,102.559
10,54,20,133,10:54:20.133,102.704
10,54,20,312,10:54:20.312,102.611
10,54,20,758,10:54:20.758,102.76
10,54,21,129,10:54:21.129,102.582
10,54,21,466,10:54:21.466,102.648
10,54,21,635,10:54:21.635,102.616
10,54,22,231,10:54:22.231,102.669
10,54,22,549,10:54:22.549,102.81
10,54,22,946,10:54:22.946,102.971
10,54,23,84,10:54:23.084,102.865
10,54,23,372,10:54:23.372,102.978
10,54,23,657,10:54:23.657,103.102
10,54,24,121,10:54:24.121,103.12
10,54,24,313,10:54:24.313,103.098
10,54,24,878,10:54:24.878,103.062
10,54,24,902,10:54:24.902,103.129
10,54,25,216,10:54:25.216,103.129
10,54,25,462,10:54:25.462,103.039
10,54,25,721,10:54:25.721,102.87
10,54,25,746,10:54:25.746,102.884
10,54,25,912,10:54:25.912,102.899
10,54,26,17,10:54:26.017,102.883
10,54,26,137,10:54:26.137,102.891
10,54,26,356,10:54:26.356,102.841
10,54,26,915,10:54:26.915,102.9
10,54,27,351,10:54:27.351,102.867
10,54,27,745,10:54:27.745,102.816
10,54,27,914,10:54:27.914,102.597
10,54,28,198,10:54:28.198,102.498
10,54,28,522,10:54:28.522,102.384
10,54,28,746,10:54:28.746,102.259
10,54,28,856,10:54:28.856,102.339
10,54,28,912,10:54:28.912,102.295
10,54,29,258,10:54:29.258,102.49
10,54,29,744,10:54:29.744,102.608
10,54,29,945,10:54:29.945,102.428
10,54,30,18,10:54:30.018,102.316
10,54,30,191,10:54:30.191,102.487
10,54,30,314,10:54:30.314,102.462
10,54,30,901,10:54:30.901,102.548
10,54,31,40,10:54:31.040,102.55
10,54,31,592,10:54:31.592,102.582
10,54,31,895,10:54:31.895,102.502
10,54,32,50,10:54:32.050,102.375
10,54,32,94,10:54:32.094,102.391
10,54,32,484,10:54:32.484,102.276
10,54,32,567,10:54:32.567,102.413
10,54,33,68,10:54:33.068,102.346
10,54,33,161,10:54:33.161,102.262
10,54,33,597,10:54:33.597,102.189
10,54,33,729,10:54:33.729,102.276
10,54,34,90,10:54:34.090,102.258
10,54,34,424,10:54:34.424,102.405
10,54,34,865,10:54:34.865,102.605
10,54,35,265,10:54:35.265,102.472
10,54,35,486,10:54:35.486,102.539
10,54,35,665,10:54:35.665,102.352
10,54,36,65,10:54:36.065,102.24
10,54,36,90,10:54:36.090,102.339
10,54,36,90,10:54:36.090,102.274
10,54,36,483,10:54:36.483,102.388
10,54,36,783,10:54:36.783,102.281
10,54,36,802,10:54:36.802,102.231
10,54,37,375,10:54:37.375,102.366
10,54,37,854,10:54:37.854,102.399
10,54,38,74,10:54:38.074,102.376
10,54,38,429,10:54:38.429,102.349
10,54,38,451,10:54:38.451,102.198
10,54,38,698,10:54:38.698,102.34
10,54,38,806,10:54:38.806,102.267
10,54,39,234,10:54:39.234,102.156
10,54,39,523,10:54:39.523,102.083
10,54,39,681,10:54:39.681,101.991
10,54,39,799,10:54:39.799,101.881
10,54,40,353,10:54:40.353,101.892
10,54,40,735,10:54:40.735,101.8
10,54,41,101,10:54:41.101,101.831
10,54,41,518,10:54:41.518,101.956
10,54,41,881,10:54:41.881,101.873
10,54,41,895,10:54:41.895,101.955
10,54,42,333,10:54:42.333,101.846
10,54,42,709,10:54:42.709,101.818
10,54,43,101,10:54:43.101,101.818
10,54,43,318,10:54:43.318,101.918
10,54,43,525,10:54:43.525,101.914
10,54,43,908,10:54:43.908,101.959
10,54,44,282,10:54:44.282,101.85
10,54,44,356,10:54:44.356,101.906
10,54,44,466,10:54:44.466,101.719
10,54,44,542,10:54:44.542,101.901
10,54,44,919,10:54:44.919,102.045
10,54,44,969,10:54:44.969,101.967
10,54,45,10,10:54:45.010,101.967
10,54,45,576,10:54:45.576,102.048
10,54,45,897,10:54:45.897,102.028
10,54,46,437,10:54:46.437,101.922
10,54,46,438,10:54:46.438,101.965
10,54,46,643,10:54:46.643,101.935
10,54,46,939,10:54:46.939,101.854
10,54,46,958,10:54:46.958,101.798
10,54,47,323,10:54:47.323,101.684
10,54,47,827,10:54:47.827,101.793
10,54,48,132,10:54:48.132,101.836
10,54,48,535,10:54:48.535,101.956
10,54,49,60,10:54:49.060,101.836
10,54,49,67,10:54:49.067,101.715
10,54,49,363,10:54:49.363,101.831
10,54,49,515,10:54:49.515,101.887
10,54,49,979,10:54:49.979,101.796
10,54,50,111,10:54:50.111,101.657
10,54,50,223,10:54:50.223,101.519
10,54,50,628,10:54:50.628,101.656
10,54,50,987,10:54:50.987,101.709
10,54,51,301,10:54:51.301,101.717
10,54,51,705,10:54:51.705,101.741
10,54,52,221,10:54:52.221,101.76
10,54,52,508,10:54:52.508,101.655
10,54,52,926,10:54:52.926,101.682
10,54,53,169,10:54:53.169,101.868
10,54,53,582,10:54:53.582,101.82
10,54,54,44,10:54:54.044,101.762
10,54,54,138,10:54:54.138,101.752
10,54,54,698,10:54:54.698,101.65
10,54,55,73,10:54:55.073,101.607
10,54,55,302,10:54:55.302,101.393
10,54,55,825,10:54:55.825,101.413
10,54,56,147,10:54:56.147,101.617
10,54,56,316,10:54:56.316,101.548
10,54,56,615,10:54:56.615,101.448
10,54,57,91,10:54:57.091,101.459
10,54,57,187,10:54:57.187,101.489
10,54,57,362,10:54:57.362,101.369
10,54,57,549,10:54:57.549,101.473
10,54,57,602,10:54:57.602,101.528
10,54,57,875,10:54:57.875,101.407
10,54,58,300,10:54:58.300,101.444
10,54,58,332,10:54:58.332,101.328
10,54,58,632,10:54:58.632,101.456
10,54,59,157,10:54:59.157,101.558
10,54,59,524,10:54:59.524,101.677
10,54,59,644,10:54:59.644,101.579
10,54,59,904,10:54:59.904,101.601
10,54,59,941,10:54:59.941,101.796
10,55,0,268,10:55:00.268,101.76
10,55,0,613,10:55:00.613,101.977
10,55,0,949,10:55:00.949,102.152
10,55,0,984,10:55:00.984,102.255
10,55,1,254,10:55:01.254,102.356
10,55,1,279,10:55:01.279,102.216
10,55,1,437,10:55:01.437,102.171
10,55,1,850,10:55:01.850,102.262
10,55,2,382,10:55:02.382,102.411
10,55,2,796,10:55:02.796,102.27
10,55,3,173,10:55:03.173,102.327
10,55,3,658,10:55:03.658,102.498
10,55,4,67,10:55:04.067,102.3
10,55,4,371,10:55:04.371,102.315
10,55,4,879,10:55:04.879,102.398
10,55,5,220,10:55:05.220,102.506
10,55,5,504,10:55:05.504,102.566
10,55,5,714,10:55:05.714,102.411
10,55,6,83,10:55:06.083,102.304
10,55,6,370,10:55:06.370,102.454
10,55,6,771,10:55:06.771,102.31
10,55,6,884,10:55:06.884,102.106
10,55,7,239,10:55:07.239,102.221
10,55,7,805,10:55:07.805,102.328
10,55,7,873,10:55:07.873,102.398
10,55,8,198,10:55:08.198,102.508
10,55,8,497,10:55:08.497,102.561
10,55,8,568,10:55:08.568,102.47
10,55,9,108,10:55:09.108,102.463
10,55,9,316,10:55:09.316,102.541
10,55,9,403,10:55:09.403,102.625
10,55,9,689,10:55:09.689,102.548
10,55,9,825,10:55:09.825,102.509
10,55,10,187,10:55:10.187,102.47
10,55,10,552,10:55:10.552,102.57
10,55,10,873,10:55:10.873,102.443
10,55,11,182,10:55:11.182,102.565
10,55,11,382,10:55:11.382,102.495
10,55,11,488,10:55:11.488,102.586
10,55,11,831,10:55:11.831,102.709
10,55,12,347,10:55:12.347,102.763
10,55,12,823,10:55:12.823,102.818
10,55,13,292,10:55:13.292,102.937
10,55,13,662,10:55:13.662,102.781
10,55,13,817,10:55:13.817,102.831
10,55,14,249,10:55:14.249,102.968
10,55,14,318,10:55:14.318,102.908
10,55,14,540,10:55:14.540,102.747
10,55,14,543,10:55:14.543,102.64
10,55,14,880,10:55:14.880,102.82
10,55,15,21,10:55:15.021,102.756
